year,pay,orless,over2,over3,over4,over6,over8,over10,over12,over14,over16,over18,over20,over22,over24,over26,over28,over30,over32,over34,over36,over38,over40,average,bas,grade
1997,O-2,1987.8,2170.8,2608.2,2695.8,2751.6,,,,,,,,,,,,,,,,,,2442.84,154.16,102
1997,O-3,2279.4,2548.5,2724.9,3014.7,3159,3272.1,3449.4,3619.8,3708.6,,,,,,,,,,,,,,3086.27,154.16,103
1997,O-4,2452.8,2987.1,3186.3,3186.3,3245.4,3388.5,3619.8,3823.2,3997.5,4173.3,4287.9,,,,,,,,,,,,3486.19,154.16,104
1997,O-5,2910.3,3417,3653.4,3653.4,3653.4,3653.4,3763.5,3966.6,4232.4,4549.2,4809.6,4955.7,5128.8,,,,,,,,,,4026.67,154.16,105
1997,O-6,3638.4,3997.5,4259.7,4259.7,4259.7,4259.7,4259.7,4259.7,4404.6,5100.9,5361.3,5478.3,5795.7,5991.6,6285.6,,,,,,,,4774.14,154.16,106
1997,O-7,4909.2,5243.1,5243.1,5243.1,5478.3,5478.3,5795.7,5795.7,6085.5,6693.9,7154.4,7154.4,7154.4,7154.4,7154.4,,,,,,,,6115.86,154.16,107
1997,O-8,5908.2,6085.5,6229.8,6229.8,6229.8,6693.9,6693.9,7010.4,7010.4,7302,7619.1,7911.6,8106.6,8106.6,8106.6,,,,,,,,7016.28,154.16,108
1997,O-9,,,,,,,,,,,,8349.9,8349.9,8349.9,8947.2,,,,,,,,8499.22,154.16,109
1997,O-10,,,,,,,,,,,,9546.3,9546.3,9546.3,10140.9,,,,,,,,9694.95,154.16,110
1997,O-1E,,,,2170.8,2319.3,2404.5,2491.8,2578.2,2695.8,,,,,,,,,,,,,,2443.4,154.16,201
1997,O-2E,,,,2695.8,2751.6,2838.9,2987.1,3101.4,3186.3,,,,,,,,,,,,,,2926.85,154.16,202
1997,O-3E,,,,3014.7,3159,3272.1,3449.4,3619.8,3763.5,,,,,,,,,,,,,,3379.75,154.16,203
1997,E-1,900.9,,,,,,,,,,,,,,,,,,,,,,900.9,220.8,301
1997,E-2,1010.1,,,,,,,,,,,,,,,,,,,,,,1010.1,220.8,302
1997,E-3,1049.7,1107,1151.1,1196.7,,,,,,,,,,,,,,,,,,,1126.13,220.8,303
1997,E-4,1113.6,1176.3,1245.6,1341.6,1394.7,,,,,,,,,,,,,,,,,,1254.36,220.8,304
1997,E-5,1194.3,1299.9,1362.9,1422.3,1515.9,1577.7,1639.8,1700.4,1731.3,,,,,,,,,,,,,,1493.83,220.8,305
1997,E-6,1360.8,1483.5,1545,1610.7,1671.3,1731.3,1794.9,1887.3,1946.7,2009.4,2040,,,,,,,,,,,,1734.63,220.8,306
1997,E-7,1581.9,1707.9,1770.6,1833,1895.4,1955.7,2018.4,2081.4,2175.3,2237.1,2298.9,2329.2,2485.5,2609.1,2794.8,,,,,,,,2118.28,220.8,307
1997,E-8,,,,,,2265.6,2330.7,2391.9,2454,2519.1,2576.4,2639.7,2794.8,2919.3,3106.5,,,,,,,,2599.8,220.8,308
1997,E-9,,,,,,,2701.8,2762.4,2824.8,2889.9,2954.7,3011.7,3169.8,3293.4,3478.5,,,,,,,,3009.67,220.8,309
1997,W-1,1540.2,1765.8,1765.8,1913.4,2000.1,2085.9,2170.8,2260.2,2346.3,2433.6,2517.9,2608.2,,,,,,,,,,,2117.35,154.16,501
1997,W-2,1848.6,2000.1,2000.1,2058.3,2170.8,2289.6,2376.6,2463.6,2548.5,2638.2,2724.9,2810.4,2923.8,,,,,,,,,,2373.35,154.16,502
1997,W-3,2110.8,2289.6,2289.6,2319.3,2346.3,2517.9,2664.6,2751.6,2838.9,2923.8,3014.7,3132.1,3245.4,3245.4,3359.4,,,,,,,,2736.63,154.16,503
1997,W-4,2322.3,2491.8,2491.8,2548.5,2664.6,2781.9,2898.6,3101.4,3245.4,3359.4,3449.4,3560.7,3679.8,3794.4,3966.6,,,,,,,,3090.44,154.16,504
1997,W-5,,,,,,,,,,,,3963.6,4113.6,4232.7,4410.9,,,,,,,,4180.2,154.16,505
1998,O-1,1774.2,1846.5,2231.7,,,,,,,,,,,,,,,,,,,,1950.8,155.7,101
1998,O-2,2043.6,2231.7,2681.1,2771.4,2828.7,,,,,,,,,,,,,,,,,,2511.3,155.7,102
1998,O-3,2343.3,2619.9,2801.1,3099,3247.5,3363.6,3546,3721.2,3812.4,,,,,,,,,,,,,,3172.67,155.7,103
1998,O-4,2521.5,3070.8,3275.4,3275.4,3336.3,3483.3,3721.2,3930.3,4109.4,4290.3,4407.9,4407.9,4407.9,4407.9,4407.9,,,,,,,,3803.56,155.7,104
1998,O-5,2991.9,3512.7,3755.7,3755.7,3755.7,3755.7,3868.8,4077.6,4350.9,4676.7,4944.3,5094.6,5272.5,5272.5,5272.5,,,,,,,,4290.52,155.7,105
1998,O-6,3740.4,4109.4,4379.1,4379.1,4379.1,4379.1,4379.1,4379.1,4527.9,5243.7,5511.3,5631.6,5958,6159.3,6461.7,,,,,,,,4907.86,155.7,106
1998,O-7,5046.6,5389.8,5389.8,5389.8,5631.6,5631.6,5958,5958,6255.9,6881.4,7354.8,7354.8,7354.8,7354.8,7354.8,,,,,,,,6287.1,155.7,107
1998,O-8,6073.5,6255.9,6404.1,6404.1,6404.1,6881.4,6881.4,7206.6,7206.6,7506.6,7832.4,8133,8333.7,8333.7,8333.7,,,,,,,,7212.72,155.7,108
1998,O-9,,,,,,,,,,,,8583.6,8583.6,8583.6,9197.7,,,,,,,,8737.13,155.7,109
1998,O-10,,,,,,,,,,,,9813.6,9813.6,9813.6,10424.7,,,,,,,,9966.38,155.7,110
1998,O-1E,,,,2231.7,2384.1,2471.7,2561.7,2650.5,2771.4,,,,,,,,,,,,,,2511.85,155.7,201
1998,O-2E,,,,2771.4,2828.7,2918.4,3070.8,3188.1,3275.4,,,,,,,,,,,,,,3008.8,155.7,202
1998,O-3E,,,,3099,3247.5,3363.6,3546,3721.2,3868.8,,,,,,,,,,,,,,3474.35,155.7,203
1998,E-1,926.1,,,,,,,,,,,,,,,,,,,,,,926.1,222.9,301
1998,E-2,1038.3,,,,,,,,,,,,,,,,,,,,,,1038.3,222.9,302
1998,E-3,1079.1,1137.9,1183.2,1230.3,,,,,,,,,,,,,,,,,,,1157.63,222.9,303
1998,E-4,1144.8,1209.3,1280.4,1379.1,1433.7,,,,,,,,,,,,,,,,,,1289.46,222.9,304
1998,E-5,1227.6,1336.2,1401,1462.2,1558.2,1621.8,1685.7,1748.1,1779.9,,,,,,,,,,,,,,1535.63,222.9,305
1998,E-6,1398.9,1524.9,1588.2,1655.7,1718.1,1779.9,1845.3,1940.1,2001.3,2065.8,2097,,,,,,,,,,,,1783.2,222.9,306
1998,E-7,1626.3,1755.6,1820.1,1884.3,1948.5,2010.6,2074.8,2139.6,2236.2,2299.8,2363.4,2394.3,2555.1,2682.3,2873.1,,,,,,,,2177.6,222.9,307
1998,E-8,,,,,,2328.9,2396.1,2458.8,2522.7,2589.6,2648.4,2713.5,2873.1,3000.9,3193.5,,,,,,,,2672.55,222.9,308
1998,E-9,,,,,,,2777.4,2839.8,2904,2970.9,3037.5,3096,3258.6,3385.5,3576,,,,,,,,3093.97,222.9,309
1998,W-1,1583.4,1815.3,1815.3,1967.1,2056.2,2144.4,2231.7,2323.5,2412,2501.7,2588.4,2681.1,,,,,,,,,,,2176.68,155.7,501
1998,W-2,1900.5,2056.2,2056.2,2115.9,2231.7,2353.8,2443.2,2532.6,2619.9,2712,2801.1,2889,3005.7,,,,,,,,,,2439.83,155.7,502
1998,W-3,2169.9,2353.8,2353.8,2384.1,2412,2588.4,2739.3,2828.7,2918.4,3005.7,3099,3219.9,3336.3,3336.3,3453.6,,,,,,,,2813.28,155.7,503
